attendance_id,email,learner_name,attendance_date,week_number,join_time,leave_time,duration_minutes,duration_hours,is_attended
243,ryanpeterson@example.com,Ryan Peterson,2024-08-07,1,06:15 PM,07:59 PM,104.0,1.7333333333333334,1
244,eleanorbarnes@example.com,Eleanor Barnes,2024-08-07,1,06:15 PM,07:54 PM,99.0,1.65,1
245,calebjenkins@example.com,Caleb Jenkins,2024-08-07,1,06:05 PM,07:58 PM,113.0,1.8833333333333333,1
246,zoeyrussell@example.com,Zoey Russell,2024-08-07,1,06:14 PM,07:54 PM,100.0,1.6666666666666667,1
247,jackmurphy@example.com,Jack Murphy,2024-08-07,1,06:05 PM,07:46 PM,101.0,1.6833333333333333,1
248,madisonhayes@example.com,Madison Hayes,2024-08-07,1,06:06 PM,07:56 PM,110.0,1.8333333333333333,1
249,charlescoleman@example.com,Charles Coleman,2024-08-07,1,06:11 PM,07:55 PM,104.0,1.7333333333333334,1
250,laylacooper@example.com,Layla Cooper,2024-08-07,1,06:14 PM,07:56 PM,102.0,1.7,1
251,ethankelly@example.com,Ethan Kelly,2024-08-07,1,06:09 PM,07:48 PM,99.0,1.65,1
252,sofiarichardson@example.com,Sofia Richardson,2024-08-07,1,06:01 PM,07:45 PM,104.0,1.7333333333333334,1
253,owencox@example.com,Owen Cox,2024-08-07,1,06:03 PM,07:52 PM,109.0,1.8166666666666667,1
254,noraward@example.com,Nora Ward,2024-08-07,1,06:04 PM,07:57 PM,113.0,1.8833333333333333,1
255,isaacprice@example.com,Isaac Price,2024-08-07,1,06:09 PM,07:57 PM,108.0,1.8,1
256,hazellong@example.com,Hazel Long,2024-08-07,1,06:05 PM,08:00 PM,115.0,1.9166666666666667,1
257,dylanpowell@example.com,Dylan Powell,2024-08-07,1,06:09 PM,07:58 PM,109.0,1.8166666666666667,1
258,lillianfisher@example.com,Lillian Fisher,2024-08-07,1,06:11 PM,07:52 PM,101.0,1.6833333333333333,1
259,christianhenderson@example.com,Christian Henderson,2024-08-07,1,06:09 PM,07:46 PM,97.0,1.6166666666666667,1
260,audreymyers@example.com,Audrey Myers,2024-08-07,1,06:09 PM,07:50 PM,101.0,1.6833333333333333,1
261,lukebryant@example.com,Luke Bryant,2024-08-07,1,06:03 PM,07:58 PM,115.0,1.9166666666666667,1
262,lucynguyen@example.com,Lucy Nguyen,2024-08-07,1,06:04 PM,07:45 PM,101.0,1.6833333333333333,1
263,carterkim@example.com,Carter Kim,2024-08-07,1,06:11 PM,07:57 PM,106.0,1.7666666666666666,1
264,samanthachavez@example.com,Samantha Chavez,2024-08-07,1,06:10 PM,07:53 PM,103.0,1.7166666666666666,1
265,gabrieljenkins@example.com,Gabriel Jenkins,2024-08-07,1,06:14 PM,08:00 PM,106.0,1.7666666666666666,1
266,bellamorales@example.com,Bella Morales,2024-08-07,1,06:06 PM,07:56 PM,110.0,1.8333333333333333,1
267,aaronhayes@example.com,Aaron Hayes,2024-08-07,1,06:05 PM,07:58 PM,113.0,1.8833333333333333,1
268,mayaporter@example.com,Maya Porter,2024-08-07,1,06:04 PM,07:57 PM,113.0,1.8833333333333333,1
269,julianramirez@example.com,Julian Ramirez,2024-08-07,1,06:09 PM,07:55 PM,106.0,1.7666666666666666,1
270,rubyhunter@example.com,Ruby Hunter,2024-08-07,1,06:10 PM,07:48 PM,98.0,1.6333333333333333,1
271,leoross@example.com,Leo Ross,2024-08-07,1,06:08 PM,07:54 PM,106.0,1.7666666666666666,1
272,sadiediaz@example.com,Sadie Diaz,2024-08-07,1,06:06 PM,07:56 PM,110.0,1.8333333333333333,1
273,adamsimmons@example.com,Adam Simmons,2024-08-07,1,06:08 PM,07:45 PM,97.0,1.6166666666666667,1
274,violetgray@example.com,Violet Gray,2024-08-07,1,06:03 PM,08:00 PM,117.0,1.95,1
275,nathanmitchell@example.com,Nathan Mitchell,2024-08-07,1,06:14 PM,07:51 PM,97.0,1.6166666666666667,1
276,stellaperry@example.com,Stella Perry,2024-08-07,1,06:07 PM,07:51 PM,104.0,1.7333333333333334,1
277,aidenrichardson@example.com,Aiden Richardson,2024-08-07,1,06:07 PM,07:56 PM,109.0,1.8166666666666667,1
278,leahlopez@example.com,Leah Lopez,2024-08-07,1,06:07 PM,07:50 PM,103.0,1.7166666666666666,1
279,hunterbarnes@example.com,Hunter Barnes,2024-08-07,1,06:04 PM,07:54 PM,110.0,1.8333333333333333,1
280,milabrooks@example.com,Mila Brooks,2024-08-07,1,06:00 PM,07:55 PM,115.0,1.9166666666666667,1
281,sebastiancarter@example.com,Sebastian Carter,2024-08-07,1,06:05 PM,07:52 PM,107.0,1.7833333333333334,1
282,elliehughes@example.com,Ellie Hughes,2024-08-07,1,06:00 PM,07:53 PM,113.0,1.8833333333333333,1
283,jacksonbennett@example.com,Jackson Bennett,2024-08-07,1,06:09 PM,07:55 PM,106.0,1.7666666666666666,1
284,lunasanders@example.com,Luna Sanders,2024-08-07,1,06:15 PM,07:49 PM,94.0,1.5666666666666667,1
285,zacharyrogers@example.com,Zachary Rogers,2024-08-07,1,06:06 PM,07:48 PM,102.0,1.7,1
286,naomiward@example.com,Naomi Ward,2024-08-07,1,06:15 PM,07:49 PM,94.0,1.5666666666666667,1
287,liambrown@example.com,Liam Brown,2024-08-07,1,06:09 PM,07:49 PM,100.0,1.6666666666666667,1
288,gabriellacruz@example.com,Gabriella Cruz,2024-08-07,1,06:05 PM,08:00 PM,115.0,1.9166666666666667,1
289,patrickreed@example.com,Patrick Reed,2024-08-07,1,06:10 PM,07:52 PM,102.0,1.7,1
290,zoeylong@example.com,Zoey Long,2024-08-07,1,06:10 PM,07:52 PM,102.0,1.7,1
291,calebscott@example.com,Caleb Scott,2024-08-07,1,06:13 PM,07:55 PM,102.0,1.7,1
292,harperthompson@example.com,Harper Thompson,2024-08-07,1,06:11 PM,07:48 PM,97.0,1.6166666666666667,1
293,blakecarter@example.com,Blake Carter,2024-08-07,1,06:00 PM,07:59 PM,119.0,1.9833333333333334,1
294,emilycoleman@example.com,Emily Coleman,2024-08-07,1,06:02 PM,07:53 PM,111.0,1.85,1
295,dominicmyers@example.com,Dominic Myers,2024-08-07,1,06:05 PM,07:46 PM,101.0,1.6833333333333333,1
296,gracebell@example.com,Grace Bell,2024-08-07,1,06:01 PM,07:57 PM,116.0,1.9333333333333333,1
297,isaacwright@example.com,Isaac Wright,2024-08-07,1,06:09 PM,07:47 PM,98.0,1.6333333333333333,1
298,lilyphillips@example.com,Lily Phillips,2024-08-07,1,06:12 PM,07:48 PM,96.0,1.6,1
299,jaydenstewart@example.com,Jayden Stewart,2024-08-07,1,06:15 PM,07:59 PM,104.0,1.7333333333333334,1
300,charlotteallen@example.com,Charlotte Allen,2024-08-07,1,06:00 PM,07:47 PM,107.0,1.7833333333333334,1
301,lucasanderson@example.com,Lucas Anderson,2024-08-08,1,06:08 PM,07:58 PM,110.0,1.8333333333333333,1
302,emilyjohnson@example.com,Emily Johnson,2024-08-08,1,06:00 PM,07:45 PM,105.0,1.75,1
303,benjaminharris@example.com,Benjamin Harris,2024-08-08,1,06:03 PM,07:52 PM,109.0,1.8166666666666667,1
304,isabellamoore@example.com,Isabella Moore,2024-08-08,1,06:05 PM,07:45 PM,100.0,1.6666666666666667,1
305,jamescarter@example.com,James Carter,2024-08-08,1,06:02 PM,07:50 PM,108.0,1.8,1
306,oliviamartin@example.com,Olivia Martin,2024-08-08,1,06:07 PM,07:59 PM,112.0,1.8666666666666667,1
307,alexanderwright@example.com,Alexander Wright,2024-08-08,1,06:14 PM,07:45 PM,91.0,1.5166666666666666,1
308,sophialewis@example.com,Sophia Lewis,2024-08-08,1,06:01 PM,07:58 PM,117.0,1.95,1
309,michaelscott@example.com,Michael Scott,2024-08-08,1,06:15 PM,07:58 PM,103.0,1.7166666666666666,1
310,ameliaclark@example.com,Amelia Clark,2024-08-08,1,06:15 PM,08:00 PM,105.0,1.75,1
311,noahrobinson@example.com,Noah Robinson,2024-08-08,1,06:08 PM,07:47 PM,99.0,1.65,1
312,gracerodriguez@example.com,Grace Rodriguez,2024-08-08,1,06:06 PM,07:54 PM,108.0,1.8,1
313,elijahturner@example.com,Elijah Turner,2024-08-08,1,06:03 PM,07:58 PM,115.0,1.9166666666666667,1
314,avamitchell@example.com,Ava Mitchell,2024-08-08,1,06:11 PM,07:45 PM,94.0,1.5666666666666667,1
315,williamcooper@example.com,William Cooper,2024-08-08,1,06:07 PM,07:53 PM,106.0,1.7666666666666666,1
316,charlottehill@example.com,Charlotte Hill,2024-08-08,1,06:09 PM,07:50 PM,101.0,1.6833333333333333,1
317,henryadams@example.com,Henry Adams,2024-08-08,1,06:07 PM,07:47 PM,100.0,1.6666666666666667,1
318,evelynbaker@example.com,Evelyn Baker,2024-08-08,1,06:08 PM,08:00 PM,112.0,1.8666666666666667,1
319,samuelcollins@example.com,Samuel Collins,2024-08-08,1,06:00 PM,07:49 PM,109.0,1.8166666666666667,1
320,miaallen@example.com,Mia Allen,2024-08-08,1,06:06 PM,07:48 PM,102.0,1.7,1
321,danielbennett@example.com,Daniel Bennett,2024-08-08,1,06:09 PM,07:54 PM,105.0,1.75,1
322,harperparker@example.com,Harper Parker,2024-08-08,1,06:12 PM,07:59 PM,107.0,1.7833333333333334,1
323,jacobyoung@example.com,Jacob Young,2024-08-08,1,06:04 PM,07:55 PM,111.0,1.85,1
324,lilyward@example.com,Lily Ward,2024-08-08,1,06:09 PM,07:52 PM,103.0,1.7166666666666666,1
325,matthewfoster@example.com,Matthew Foster,2024-08-08,1,06:06 PM,07:57 PM,111.0,1.85,1
326,abigailbrooks@example.com,Abigail Brooks,2024-08-08,1,06:14 PM,07:48 PM,94.0,1.5666666666666667,1
327,josephgriffin@example.com,Joseph Griffin,2024-08-08,1,06:08 PM,07:47 PM,99.0,1.65,1
328,ellareed@example.com,Ella Reed,2024-08-08,1,06:03 PM,07:53 PM,110.0,1.8333333333333333,1
329,davidflores@example.com,David Flores,2024-08-08,1,06:04 PM,07:57 PM,113.0,1.8833333333333333,1
330,chloehoward@example.com,Chloe Howard,2024-08-08,1,06:03 PM,07:59 PM,116.0,1.9333333333333333,1
331,andrewstewart@example.com,Andrew Stewart,2024-08-08,1,06:13 PM,07:57 PM,104.0,1.7333333333333334,1
332,victoriaking@example.com,Victoria King,2024-08-08,1,06:09 PM,07:46 PM,97.0,1.6166666666666667,1
333,thomasphillips@example.com,Thomas Phillips,2024-08-08,1,06:09 PM,07:59 PM,110.0,1.8333333333333333,1
334,hannahbutler@example.com,Hannah Butler,2024-08-08,1,06:01 PM,07:47 PM,106.0,1.7666666666666666,1
335,christophermorgan@example.com,Christopher Morgan,2024-08-08,1,06:15 PM,07:46 PM,91.0,1.5166666666666666,1
336,arialee@example.com,Aria Lee,2024-08-08,1,06:06 PM,07:58 PM,112.0,1.8666666666666667,1
337,anthonybell@example.com,Anthony Bell,2024-08-08,1,06:15 PM,07:48 PM,93.0,1.55,1
338,nataliesanders@example.com,Natalie Sanders,2024-08-08,1,06:13 PM,07:52 PM,99.0,1.65,1
339,joshuamorris@example.com,Joshua Morris,2024-08-08,1,06:11 PM,07:55 PM,104.0,1.7333333333333334,1
340,scarlettrivera@example.com,Scarlett Rivera,2024-08-08,1,06:05 PM,07:51 PM,106.0,1.7666666666666666,1
341,jonathanperry@example.com,Jonathan Perry,2024-08-08,1,06:08 PM,07:59 PM,111.0,1.85,1
342,penelopecook@example.com,Penelope Cook,2024-08-08,1,06:10 PM,07:48 PM,98.0,1.6333333333333333,1
343,ryanpeterson@example.com,Ryan Peterson,2024-08-08,1,06:03 PM,07:46 PM,103.0,1.7166666666666666,1
344,eleanorbarnes@example.com,Eleanor Barnes,2024-08-08,1,06:07 PM,07:47 PM,100.0,1.6666666666666667,1
345,calebjenkins@example.com,Caleb Jenkins,2024-08-08,1,06:01 PM,07:50 PM,109.0,1.8166666666666667,1
346,zoeyrussell@example.com,Zoey Russell,2024-08-08,1,06:11 PM,07:52 PM,101.0,1.6833333333333333,1
347,jackmurphy@example.com,Jack Murphy,2024-08-08,1,06:12 PM,07:53 PM,101.0,1.6833333333333333,1
348,madisonhayes@example.com,Madison Hayes,2024-08-08,1,06:08 PM,08:00 PM,112.0,1.8666666666666667,1
349,charlescoleman@example.com,Charles Coleman,2024-08-08,1,06:05 PM,07:51 PM,106.0,1.7666666666666666,1
350,laylacooper@example.com,Layla Cooper,2024-08-08,1,06:01 PM,07:46 PM,105.0,1.75,1
351,ethankelly@example.com,Ethan Kelly,2024-08-08,1,06:05 PM,07:51 PM,106.0,1.7666666666666666,1
352,sofiarichardson@example.com,Sofia Richardson,2024-08-08,1,06:15 PM,07:55 PM,100.0,1.6666666666666667,1
353,owencox@example.com,Owen Cox,2024-08-08,1,06:11 PM,07:49 PM,98.0,1.6333333333333333,1
354,noraward@example.com,Nora Ward,2024-08-08,1,06:15 PM,07:55 PM,100.0,1.6666666666666667,1
355,isaacprice@example.com,Isaac Price,2024-08-08,1,06:00 PM,07:52 PM,112.0,1.8666666666666667,1
356,hazellong@example.com,Hazel Long,2024-08-08,1,06:03 PM,07:51 PM,108.0,1.8,1
357,dylanpowell@example.com,Dylan Powell,2024-08-08,1,06:09 PM,07:55 PM,106.0,1.7666666666666666,1
358,lillianfisher@example.com,Lillian Fisher,2024-08-08,1,06:15 PM,07:56 PM,101.0,1.6833333333333333,1
359,christianhenderson@example.com,Christian Henderson,2024-08-08,1,06:10 PM,07:54 PM,104.0,1.7333333333333334,1
360,audreymyers@example.com,Audrey Myers,2024-08-08,1,06:00 PM,07:55 PM,115.0,1.9166666666666667,1
361,lukebryant@example.com,Luke Bryant,2024-08-08,1,06:06 PM,07:57 PM,111.0,1.85,1
362,lucynguyen@example.com,Lucy Nguyen,2024-08-08,1,06:07 PM,08:00 PM,113.0,1.8833333333333333,1
363,carterkim@example.com,Carter Kim,2024-08-08,1,06:14 PM,07:51 PM,97.0,1.6166666666666667,1
364,samanthachavez@example.com,Samantha Chavez,2024-08-08,1,06:03 PM,07:56 PM,113.0,1.8833333333333333,1
365,gabrieljenkins@example.com,Gabriel Jenkins,2024-08-08,1,06:05 PM,07:46 PM,101.0,1.6833333333333333,1
366,bellamorales@example.com,Bella Morales,2024-08-08,1,06:03 PM,07:53 PM,110.0,1.8333333333333333,1
367,aaronhayes@example.com,Aaron Hayes,2024-08-08,1,06:15 PM,07:53 PM,98.0,1.6333333333333333,1
368,mayaporter@example.com,Maya Porter,2024-08-08,1,06:00 PM,07:54 PM,114.0,1.9,1
369,julianramirez@example.com,Julian Ramirez,2024-08-08,1,06:11 PM,08:00 PM,109.0,1.8166666666666667,1
370,rubyhunter@example.com,Ruby Hunter,2024-08-08,1,06:02 PM,07:57 PM,115.0,1.9166666666666667,1
371,leoross@example.com,Leo Ross,2024-08-08,1,06:08 PM,07:48 PM,100.0,1.6666666666666667,1
372,sadiediaz@example.com,Sadie Diaz,2024-08-08,1,06:14 PM,07:58 PM,104.0,1.7333333333333334,1
373,adamsimmons@example.com,Adam Simmons,2024-08-08,1,06:14 PM,08:00 PM,106.0,1.7666666666666666,1
374,violetgray@example.com,Violet Gray,2024-08-08,1,06:05 PM,07:47 PM,102.0,1.7,1
375,nathanmitchell@example.com,Nathan Mitchell,2024-08-08,1,06:11 PM,07:59 PM,108.0,1.8,1
376,stellaperry@example.com,Stella Perry,2024-08-08,1,06:04 PM,07:50 PM,106.0,1.7666666666666666,1
377,aidenrichardson@example.com,Aiden Richardson,2024-08-08,1,06:08 PM,07:48 PM,100.0,1.6666666666666667,1
378,leahlopez@example.com,Leah Lopez,2024-08-08,1,06:01 PM,07:50 PM,109.0,1.8166666666666667,1
379,hunterbarnes@example.com,Hunter Barnes,2024-08-08,1,06:07 PM,07:54 PM,107.0,1.7833333333333334,1
380,milabrooks@example.com,Mila Brooks,2024-08-08,1,06:11 PM,07:46 PM,95.0,1.5833333333333333,1
381,sebastiancarter@example.com,Sebastian Carter,2024-08-08,1,06:05 PM,07:50 PM,105.0,1.75,1
382,elliehughes@example.com,Ellie Hughes,2024-08-08,1,06:01 PM,07:59 PM,118.0,1.9666666666666666,1
383,jacksonbennett@example.com,Jackson Bennett,2024-08-08,1,06:08 PM,07:48 PM,100.0,1.6666666666666667,1
384,lunasanders@example.com,Luna Sanders,2024-08-08,1,06:15 PM,07:56 PM,101.0,1.6833333333333333,1
385,zacharyrogers@example.com,Zachary Rogers,2024-08-08,1,06:08 PM,07:46 PM,98.0,1.6333333333333333,1
386,naomiward@example.com,Naomi Ward,2024-08-08,1,06:09 PM,07:57 PM,108.0,1.8,1
387,liambrown@example.com,Liam Brown,2024-08-08,1,06:03 PM,07:54 PM,111.0,1.85,1
388,gabriellacruz@example.com,Gabriella Cruz,2024-08-08,1,06:09 PM,07:49 PM,100.0,1.6666666666666667,1
389,patrickreed@example.com,Patrick Reed,2024-08-08,1,06:09 PM,07:58 PM,109.0,1.8166666666666667,1
390,zoeylong@example.com,Zoey Long,2024-08-08,1,06:11 PM,07:46 PM,95.0,1.5833333333333333,1
391,calebscott@example.com,Caleb Scott,2024-08-08,1,06:09 PM,08:00 PM,111.0,1.85,1
392,harperthompson@example.com,Harper Thompson,2024-08-08,1,06:09 PM,07:58 PM,109.0,1.8166666666666667,1
393,blakecarter@example.com,Blake Carter,2024-08-08,1,06:12 PM,07:50 PM,98.0,1.6333333333333333,1
394,emilycoleman@example.com,Emily Coleman,2024-08-08,1,06:08 PM,07:55 PM,107.0,1.7833333333333334,1
395,dominicmyers@example.com,Dominic Myers,2024-08-08,1,06:09 PM,07:57 PM,108.0,1.8,1
396,gracebell@example.com,Grace Bell,2024-08-08,1,06:15 PM,07:54 PM,99.0,1.65,1
397,isaacwright@example.com,Isaac Wright,2024-08-08,1,06:07 PM,07:48 PM,101.0,1.6833333333333333,1
398,lilyphillips@example.com,Lily Phillips,2024-08-08,1,06:02 PM,07:52 PM,110.0,1.8333333333333333,1
399,jaydenstewart@example.com,Jayden Stewart,2024-08-08,1,06:15 PM,07:45 PM,90.0,1.5,1
400,charlotteallen@example.com,Charlotte Allen,2024-08-08,1,06:10 PM,07:57 PM,107.0,1.7833333333333334,1
401,lucasanderson@example.com,Lucas Anderson,2024-08-09,1,06:14 PM,07:50 PM,96.0,1.6,1
402,emilyjohnson@example.com,Emily Johnson,2024-08-09,1,06:11 PM,07:50 PM,99.0,1.65,1
403,benjaminharris@example.com,Benjamin Harris,2024-08-09,1,06:13 PM,07:52 PM,99.0,1.65,1
404,isabellamoore@example.com,Isabella Moore,2024-08-09,1,06:00 PM,07:54 PM,114.0,1.9,1
405,jamescarter@example.com,James Carter,2024-08-09,1,06:11 PM,07:59 PM,108.0,1.8,1
406,oliviamartin@example.com,Olivia Martin,2024-08-09,1,06:12 PM,07:48 PM,96.0,1.6,1
407,alexanderwright@example.com,Alexander Wright,2024-08-09,1,06:06 PM,07:53 PM,107.0,1.7833333333333334,1
408,sophialewis@example.com,Sophia Lewis,2024-08-09,1,06:02 PM,07:45 PM,103.0,1.7166666666666666,1
409,michaelscott@example.com,Michael Scott,2024-08-09,1,06:07 PM,07:52 PM,105.0,1.75,1
410,ameliaclark@example.com,Amelia Clark,2024-08-09,1,06:12 PM,07:45 PM,93.0,1.55,1
411,noahrobinson@example.com,Noah Robinson,2024-08-09,1,06:15 PM,07:54 PM,99.0,1.65,1
412,gracerodriguez@example.com,Grace Rodriguez,2024-08-09,1,06:06 PM,07:54 PM,108.0,1.8,1
413,elijahturner@example.com,Elijah Turner,2024-08-09,1,06:10 PM,07:56 PM,106.0,1.7666666666666666,1
414,avamitchell@example.com,Ava Mitchell,2024-08-09,1,06:12 PM,07:48 PM,96.0,1.6,1
415,williamcooper@example.com,William Cooper,2024-08-09,1,06:13 PM,07:50 PM,97.0,1.6166666666666667,1
416,charlottehill@example.com,Charlotte Hill,2024-08-09,1,06:08 PM,07:47 PM,99.0,1.65,1
417,henryadams@example.com,Henry Adams,2024-08-09,1,06:07 PM,07:50 PM,103.0,1.7166666666666666,1
418,evelynbaker@example.com,Evelyn Baker,2024-08-09,1,06:02 PM,07:48 PM,106.0,1.7666666666666666,1
419,samuelcollins@example.com,Samuel Collins,2024-08-09,1,06:03 PM,07:59 PM,116.0,1.9333333333333333,1
420,miaallen@example.com,Mia Allen,2024-08-09,1,06:09 PM,07:50 PM,101.0,1.6833333333333333,1
421,danielbennett@example.com,Daniel Bennett,2024-08-09,1,06:13 PM,07:47 PM,94.0,1.5666666666666667,1
422,harperparker@example.com,Harper Parker,2024-08-09,1,06:01 PM,07:47 PM,106.0,1.7666666666666666,1
423,jacobyoung@example.com,Jacob Young,2024-08-09,1,06:05 PM,07:49 PM,104.0,1.7333333333333334,1
424,lilyward@example.com,Lily Ward,2024-08-09,1,06:08 PM,07:56 PM,108.0,1.8,1
425,matthewfoster@example.com,Matthew Foster,2024-08-09,1,06:00 PM,07:59 PM,119.0,1.9833333333333334,1
426,abigailbrooks@example.com,Abigail Brooks,2024-08-09,1,06:11 PM,07:53 PM,102.0,1.7,1
427,josephgriffin@example.com,Joseph Griffin,2024-08-09,1,06:01 PM,07:57 PM,116.0,1.9333333333333333,1
428,ellareed@example.com,Ella Reed,2024-08-09,1,06:00 PM,07:46 PM,106.0,1.7666666666666666,1
429,davidflores@example.com,David Flores,2024-08-09,1,06:04 PM,07:59 PM,115.0,1.9166666666666667,1
430,chloehoward@example.com,Chloe Howard,2024-08-09,1,06:02 PM,07:45 PM,103.0,1.7166666666666666,1
431,andrewstewart@example.com,Andrew Stewart,2024-08-09,1,06:04 PM,07:56 PM,112.0,1.8666666666666667,1
432,victoriaking@example.com,Victoria King,2024-08-09,1,06:01 PM,08:00 PM,119.0,1.9833333333333334,1
433,thomasphillips@example.com,Thomas Phillips,2024-08-09,1,06:06 PM,07:47 PM,101.0,1.6833333333333333,1
434,hannahbutler@example.com,Hannah Butler,2024-08-09,1,06:05 PM,07:45 PM,100.0,1.6666666666666667,1
435,christophermorgan@example.com,Christopher Morgan,2024-08-09,1,06:15 PM,07:46 PM,91.0,1.5166666666666666,1
436,arialee@example.com,Aria Lee,2024-08-09,1,06:14 PM,07:59 PM,105.0,1.75,1
437,anthonybell@example.com,Anthony Bell,2024-08-09,1,06:06 PM,07:53 PM,107.0,1.7833333333333334,1
438,nataliesanders@example.com,Natalie Sanders,2024-08-09,1,06:04 PM,07:54 PM,110.0,1.8333333333333333,1
439,joshuamorris@example.com,Joshua Morris,2024-08-09,1,06:05 PM,07:53 PM,108.0,1.8,1
440,scarlettrivera@example.com,Scarlett Rivera,2024-08-09,1,06:05 PM,07:47 PM,102.0,1.7,1
441,jonathanperry@example.com,Jonathan Perry,2024-08-09,1,06:06 PM,08:00 PM,114.0,1.9,1
442,penelopecook@example.com,Penelope Cook,2024-08-09,1,06:13 PM,07:54 PM,101.0,1.6833333333333333,1
443,ryanpeterson@example.com,Ryan Peterson,2024-08-09,1,06:00 PM,07:57 PM,117.0,1.95,1
444,eleanorbarnes@example.com,Eleanor Barnes,2024-08-09,1,06:12 PM,07:58 PM,106.0,1.7666666666666666,1
445,calebjenkins@example.com,Caleb Jenkins,2024-08-09,1,06:04 PM,07:45 PM,101.0,1.6833333333333333,1
446,zoeyrussell@example.com,Zoey Russell,2024-08-09,1,06:03 PM,07:59 PM,116.0,1.9333333333333333,1
447,jackmurphy@example.com,Jack Murphy,2024-08-09,1,06:03 PM,07:56 PM,113.0,1.8833333333333333,1
448,madisonhayes@example.com,Madison Hayes,2024-08-09,1,06:13 PM,07:56 PM,103.0,1.7166666666666666,1
449,charlescoleman@example.com,Charles Coleman,2024-08-09,1,06:05 PM,07:45 PM,100.0,1.6666666666666667,1
450,laylacooper@example.com,Layla Cooper,2024-08-09,1,06:15 PM,07:51 PM,96.0,1.6,1
451,ethankelly@example.com,Ethan Kelly,2024-08-09,1,06:13 PM,07:45 PM,92.0,1.5333333333333334,1
452,sofiarichardson@example.com,Sofia Richardson,2024-08-09,1,06:08 PM,07:58 PM,110.0,1.8333333333333333,1
453,owencox@example.com,Owen Cox,2024-08-09,1,06:10 PM,07:47 PM,97.0,1.6166666666666667,1
454,noraward@example.com,Nora Ward,2024-08-09,1,06:04 PM,07:45 PM,101.0,1.6833333333333333,1
455,isaacprice@example.com,Isaac Price,2024-08-09,1,06:14 PM,07:52 PM,98.0,1.6333333333333333,1
456,hazellong@example.com,Hazel Long,2024-08-09,1,06:09 PM,07:48 PM,99.0,1.65,1
457,dylanpowell@example.com,Dylan Powell,2024-08-09,1,06:00 PM,07:51 PM,111.0,1.85,1
458,lillianfisher@example.com,Lillian Fisher,2024-08-09,1,06:02 PM,07:50 PM,108.0,1.8,1
459,christianhenderson@example.com,Christian Henderson,2024-08-09,1,06:15 PM,07:45 PM,90.0,1.5,1
460,audreymyers@example.com,Audrey Myers,2024-08-09,1,06:05 PM,08:00 PM,115.0,1.9166666666666667,1
461,lukebryant@example.com,Luke Bryant,2024-08-09,1,06:04 PM,07:53 PM,109.0,1.8166666666666667,1
462,lucynguyen@example.com,Lucy Nguyen,2024-08-09,1,06:14 PM,07:48 PM,94.0,1.5666666666666667,1
463,carterkim@example.com,Carter Kim,2024-08-09,1,06:07 PM,07:58 PM,111.0,1.85,1
464,samanthachavez@example.com,Samantha Chavez,2024-08-09,1,06:09 PM,07:45 PM,96.0,1.6,1
465,gabrieljenkins@example.com,Gabriel Jenkins,2024-08-09,1,06:04 PM,08:00 PM,116.0,1.9333333333333333,1
466,bellamorales@example.com,Bella Morales,2024-08-09,1,06:06 PM,07:58 PM,112.0,1.8666666666666667,1
467,aaronhayes@example.com,Aaron Hayes,2024-08-09,1,06:09 PM,07:45 PM,96.0,1.6,1
468,mayaporter@example.com,Maya Porter,2024-08-09,1,06:03 PM,07:48 PM,105.0,1.75,1
469,julianramirez@example.com,Julian Ramirez,2024-08-09,1,06:01 PM,07:59 PM,118.0,1.9666666666666666,1
